unique_id,ds,y,IR,IY,IB,VRY,VYB,VBR,hour,day
,2026-11-05 13:09:00,1.23,64.6,66.3,66.0,11.0,10.9,11.0,13,3
,2026-11-05 13:09:00,1.25,66.5,65.6,66.8,11.1,11.1,11.1,13,3
,2026-11-05 13:09:00,1.5,76.5,76.6,73.4,11.0,10.9,10.9,13,3
,2026-11-05 13:09:00,1.65,116.0,108.0,112.0,11.0,11.0,11.0,13,3
,2026-11-05 13:12:00,1.23,66.7,65.7,66.1,11.1,11.1,11.1,13,3
,2026-11-05 13:12:00,154.0,12.0,34.6,12.3,11.1,11.1,11.1,13,3
,2026-11-05 13:12:00,1.56,76.5,76.6,73.4,11.0,10.9,10.9,13,3
,2026-11-05 13:12:00,1.61,118.0,108.0,113.0,11.1,11.0,11.1,13,3
,2026-11-05 13:12:00,1.23,63.7,64.3,65.4,11.0,11.0,11.0,13,3
,2026-11-05 13:15:00,1.62,118.0,106.0,115.0,11.0,11.0,11.0,13,3
,2026-11-05 13:15:00,1.17,65.3,64.2,65.3,11.0,11.0,11.0,13,3
,2026-11-05 13:15:00,1.36,76.5,76.6,73.4,11.0,10.9,10.9,13,3
,2026-11-05 13:15:00,92.5,21.9,34.6,12.3,11.0,11.1,11.0,13,3
,2026-11-05 13:15:00,1.23,65.6,65.6,65.6,11.1,11.1,11.1,13,3
,2026-11-05 13:18:00,1.19,62.6,64.2,63.7,11.0,11.0,11.0,13,3
,2026-11-05 13:18:00,1.23,76.5,76.6,73.4,11.0,10.9,10.9,13,3
,2026-11-05 13:18:00,134.0,17.2,18.0,19.2,11.1,11.1,11.1,13,3
,2026-11-05 13:18:00,1.26,66.0,65.4,67.1,11.1,11.0,11.1,13,3
,2026-11-05 13:18:00,1.64,122.0,112.0,115.0,11.0,11.0,11.1,13,3
,2026-11-05 13:21:00,1.22,62.2,66.9,66.0,11.0,11.0,11.0,13,3
,2026-11-05 13:21:00,1.24,66.1,66.0,67.7,11.1,11.1,11.1,13,3
,2026-11-05 13:21:00,1.66,130.0,121.0,124.0,11.0,11.0,11.0,13,3
,2026-11-05 13:21:00,1.35,73.1,73.1,71.5,10.9,10.9,10.9,13,3
,2026-11-05 13:21:00,212.0,18.4,18.8,20.1,11.0,11.0,11.0,13,3
,2026-11-05 13:24:00,1.22,62.2,66.3,64.2,11.0,11.0,11.0,13,3
,2026-11-05 13:24:00,1.45,75.1,75.7,73.7,10.9,10.9,10.9,13,3
,2026-11-05 13:24:00,1.23,65.1,66.7,67.3,11.1,11.0,11.1,13,3
,2026-11-05 13:24:00,81.7,16.4,17.9,17.7,11.0,11.0,11.0,13,3
,2026-11-05 13:24:00,1.68,124.0,114.0,117.0,11.0,11.0,11.0,13,3
,2026-11-05 13:27:00,1.29,75.1,75.7,73.7,10.9,10.9,10.9,13,3
,2026-11-05 13:27:00,1.21,63.5,64.4,64.8,11.0,10.9,11.0,13,3
,2026-11-05 13:27:00,123.0,16.4,17.9,17.7,11.0,11.0,11.0,13,3
,2026-11-05 13:27:00,1.61,123.0,114.0,119.0,11.0,11.0,11.0,13,3
,2026-11-05 13:27:00,1.21,64.4,65.6,65.6,11.1,11.1,11.1,13,3
,2026-11-05 13:30:00,0.0,16.4,15.2,15.0,11.0,11.1,11.0,13,3
,2026-11-05 13:30:00,1.21,65.0,66.1,65.5,11.1,11.1,11.1,13,3
,2026-11-05 13:30:00,1.66,131.0,116.0,122.0,11.0,11.0,11.0,13,3
,2026-11-05 13:30:00,1.23,65.8,67.6,66.4,11.0,11.0,11.0,13,3
,2026-11-05 13:30:00,1.37,75.5,77.1,74.9,10.9,10.9,10.9,13,3
,2026-11-05 13:33:00,38.6,16.4,15.2,15.0,11.1,11.1,11.1,13,3
,2026-11-05 13:33:00,1.38,75.5,77.1,74.9,11.0,10.9,10.9,13,3
,2026-11-05 13:33:00,1.23,66.3,66.3,65.3,11.1,11.1,11.1,13,3
,2026-11-05 13:33:00,1.21,65.7,66.7,66.4,11.0,11.0,11.0,13,3
,2026-11-05 13:33:00,1.62,135.0,126.0,131.0,11.0,11.0,11.1,13,3
,2026-11-05 13:36:00,1.24,64.5,66.3,66.7,11.0,10.9,11.0,13,3
,2026-11-05 13:36:00,1.74,82.7,82.9,89.6,10.9,10.8,10.8,13,3
,2026-11-05 13:36:00,760.0,12.6,14.0,14.3,11.0,11.0,11.0,13,3
,2026-11-05 13:36:00,1.22,64.4,64.7,67.8,11.1,11.0,11.1,13,3
,2026-11-05 13:36:00,1.64,133.0,124.0,129.0,11.0,11.0,11.0,13,3
,2026-11-05 13:39:00,1.19,63.8,65.2,64.8,10.9,10.9,10.9,13,3
,2026-11-05 13:39:00,938.4799999999996,65.9,65.1,66.8,10.9,10.9,10.9,13,3
,2026-11-05 13:39:00,1.22,64.5,64.4,66.7,11.0,11.0,11.0,13,3
,2026-11-05 13:39:00,1.56,130.0,120.0,125.0,10.9,10.9,10.9,13,3
,2026-11-05 13:39:00,1.91,110.0,108.0,108.0,10.8,10.7,10.7,13,3
,2026-11-05 13:42:00,1.19,65.5,65.4,64.4,11.0,10.9,11.0,13,3
,2026-11-05 13:42:00,1.22,63.0,63.3,64.2,10.9,10.8,10.9,13,3
,2026-11-05 13:42:00,1.31,71.0,70.2,108.0,10.8,10.7,10.7,13,3
,2026-11-05 13:42:00,50.7,14.4,15.3,15.5,10.9,10.9,10.9,13,3
,2026-11-05 13:42:00,1.6,125.0,118.0,121.0,10.9,10.9,10.9,13,3
,2026-11-05 13:45:00,1.57,127.0,115.0,120.0,10.9,10.9,10.9,13,3
,2026-11-05 13:45:00,1.27,65.4,66.2,67.2,11.0,10.9,11.0,13,3
,2026-11-05 13:45:00,139.0,12.0,13.184000000000001,12.3,10.9,10.9,10.9,13,3
,2026-11-05 13:45:00,1.32,75.7,73.9,72.9,10.8,10.8,10.8,13,3
,2026-11-05 13:45:00,1.2,62.2,63.4,64.8,10.9,10.8,10.9,13,3
,2026-11-05 13:48:00,1.25,67.7,66.9,68.1,11.0,11.0,11.0,13,3
,2026-11-05 13:48:00,1.22,64.8,66.3,66.9,10.9,10.9,10.9,13,3
,2026-11-05 13:48:00,419.0,12.0,13.184000000000001,12.3,10.9,10.9,10.9,13,3
,2026-11-05 13:48:00,1.3,75.7,73.9,72.9,10.8,10.8,10.8,13,3
,2026-11-05 13:48:00,1.6,125.0,115.0,122.0,10.9,10.9,11.0,13,3
,2026-11-05 13:51:00,1.23,65.5,66.3,65.7,11.0,11.0,11.0,13,3
,2026-11-05 13:51:00,279.0,15.7,17.0,17.2,10.8,10.9,10.8,13,3
,2026-11-05 13:51:00,1.24,65.9,66.3,67.1,10.9,10.9,10.9,13,3
,2026-11-05 13:51:00,1.37,75.7,73.9,72.9,10.8,10.7,10.7,13,3
,2026-11-05 13:51:00,1.59,125.0,114.0,121.0,10.9,10.9,10.9,13,3
,2026-11-05 13:54:00,1.2,15.7,17.0,17.2,10.9,10.9,10.9,13,3
,2026-11-05 13:54:00,1.93,75.7,73.9,72.9,10.8,10.8,10.8,13,3
,2026-11-05 13:54:00,1.25,66.0,68.1,67.4,11.0,11.0,11.0,13,3
,2026-11-05 13:54:00,1.25,65.3,64.5,66.6,10.9,10.8,10.9,13,3
,2026-11-05 13:54:00,1.61,123.0,112.0,119.0,10.9,10.9,10.9,13,3
,2026-11-05 13:57:00,1.59,125.0,113.0,120.0,10.9,10.9,10.9,13,3
,2026-11-05 13:57:00,1.16,15.7,17.0,17.2,10.8,10.9,10.8,13,3
,2026-11-05 13:57:00,1.24,63.8,67.0,67.8,10.9,10.8,10.9,13,3
,2026-11-05 13:57:00,1.93,75.7,73.9,72.9,10.8,10.7,10.7,13,3
,2026-11-05 13:57:00,1.25,65.1,68.2,67.3,11.0,10.9,11.0,13,3
,2026-11-05 14:00:00,1.21,63.2,65.8,67.3,10.8,10.7,10.8,14,3
,2026-11-05 14:00:00,1.31,69.8,70.0,69.0,10.9,10.8,10.9,14,3
,2026-11-05 14:00:00,1.11,60.7,60.9,62.5,10.8,10.9,10.8,14,3
,2026-11-05 14:00:00,1.65,125.0,114.0,120.0,10.8,10.8,10.8,14,3
,2026-11-05 14:00:00,2.06,104.0,103.0,102.0,10.7,10.6,10.6,14,3
,2026-11-05 14:03:00,1.22,63.8,66.1,67.2,10.8,10.8,10.8,14,3
,2026-11-05 14:03:00,1.03,60.7,60.9,62.5,10.8,10.8,10.8,14,3
,2026-11-05 14:03:00,1.27,68.2,69.9,68.3,11.0,10.9,10.9,14,3
,2026-11-05 14:03:00,1.61,124.0,115.0,121.0,10.9,10.8,10.9,14,3
,2026-11-05 14:03:00,1.89,104.0,103.0,116.0,10.7,10.7,10.7,14,3
,2026-11-05 14:06:00,1.21,104.0,103.0,116.0,10.7,10.7,10.7,14,3
,2026-11-05 14:06:00,1.35,65.7,66.6,75.4,10.8,10.8,10.8,14,3
,2026-11-05 14:06:00,170.0,60.7,60.9,62.5,10.8,10.8,10.8,14,3
,2026-11-05 14:06:00,1.25,68.6,69.2,67.3,10.9,10.9,10.9,14,3
,2026-11-05 14:06:00,1.68,127.0,117.0,123.0,10.8,10.8,10.8,14,3
,2026-11-05 14:09:00,1.41,75.6,73.9,71.7,10.7,10.7,10.7,14,3
,2026-11-05 14:09:00,94.8,21.8,22.8,24.2,10.8,10.8,10.8,14,3
,2026-11-05 14:09:00,1.6,131.0,121.0,126.0,10.8,10.8,10.8,14,3
,2026-11-05 14:09:00,1.26,69.0,67.7,66.1,10.9,10.9,10.9,14,3
,2026-11-05 14:09:00,1.23,63.6,66.8,68.6,10.8,10.8,10.8,14,3
,2026-11-05 14:12:00,1.21,45.8,46.4,47.9,10.7,10.7,10.7,14,3
,2026-11-05 14:12:00,1.6,128.0,117.0,122.0,10.8,10.7,10.8,14,3
,2026-11-05 14:12:00,1.88,110.0,107.0,108.0,10.6,10.5,10.6,14,3
,2026-11-05 14:12:00,1.26,68.4,69.2,67.1,10.8,10.8,10.9,14,3
,2026-11-05 14:12:00,1.23,64.7,67.8,68.8,10.8,10.7,10.8,14,3
,2026-11-05 14:15:00,1.27,64.3,68.2,66.6,10.8,10.7,10.7,14,3
,2026-11-05 14:15:00,1.68,126.0,119.0,123.0,10.8,10.7,10.8,14,3
,2026-11-05 14:15:00,1.35,78.5,78.6,76.8,10.6,10.6,10.6,14,3
,2026-11-05 14:15:00,488.0,18.4,19.5,19.4,10.8,10.8,10.8,14,3
,2026-11-05 14:15:00,1.25,68.3,68.8,68.4,10.8,10.8,10.8,14,3
,2026-11-05 14:18:00,1.24,66.8,70.2,68.5,10.7,10.7,10.7,14,3
,2026-11-05 14:18:00,1.75,78.5,78.6,76.8,10.5,10.5,10.5,14,3
,2026-11-05 14:18:00,1.25,67.0,69.0,67.3,10.8,10.8,10.8,14,3
,2026-11-05 14:18:00,403.0,18.4,19.5,19.4,10.8,10.8,10.8,14,3
,2026-11-05 14:18:00,1.63,127.0,117.0,124.0,10.7,10.7,10.7,14,3
,2026-11-05 14:21:00,1.63,127.0,121.0,127.0,10.7,10.7,10.7,14,3
,2026-11-05 14:21:00,1.25,66.3,69.0,68.0,10.7,10.7,10.7,14,3
,2026-11-05 14:21:00,86.2,36.7,36.8,37.6,10.8,10.8,10.8,14,3
,2026-11-05 14:21:00,1.33,72.0,71.2,85.9,10.5,10.5,10.5,14,3
,2026-11-05 14:21:00,1.3,70.6,71.3,71.9,10.8,10.8,10.8,14,3
,2026-11-05 14:24:00,1.29,66.7,69.6,68.2,10.6,10.6,10.6,14,3
,2026-11-05 14:24:00,2.04,103.0,102.0,111.0,10.5,10.4,10.442,14,3
,2026-11-05 14:24:00,1.77,126.0,117.0,123.0,10.6,10.6,10.6,14,3
,2026-11-05 14:24:00,1.33,70.5,73.6,73.3,10.7,10.6,10.7,14,3
,2026-11-05 14:24:00,814.0,36.7,36.8,37.6,10.8,10.8,10.8,14,3
,2026-11-05 14:27:00,1.31,71.6,73.0,73.2,10.7,10.7,10.7,14,3
,2026-11-05 14:27:00,1.66,125.0,118.0,123.0,10.7,10.6,10.6,14,3
,2026-11-05 14:27:00,1.22,64.9,67.4,65.0,10.6,10.6,10.6,14,3
,2026-11-05 14:27:00,1.42,78.0,102.0,82.9,10.5,10.4,10.442,14,3
,2026-11-05 14:27:00,133.0,36.7,36.8,37.6,10.8,10.8,10.8,14,3
,2026-11-05 14:30:00,830.0,30.2,30.8,32.2,10.7,10.7,10.7,14,3
,2026-11-05 14:30:00,1.28,70.3,71.1,71.8,10.6,10.6,10.7,14,3
,2026-11-05 14:30:00,1.27,68.2,72.1,69.8,10.6,10.5,10.6,14,3
,2026-11-05 14:30:00,1.63,127.0,119.0,125.0,10.6,10.5,10.6,14,3
,2026-11-05 14:30:00,1.86,102.0,102.0,100.0,10.5,10.4,10.442,14,3
,2026-11-05 14:33:00,1.26,70.6,71.3,70.7,10.7,10.7,10.7,14,3
,2026-11-05 14:33:00,1.65,130.0,120.0,126.0,10.6,10.6,10.6,14,3
,2026-11-05 14:33:00,1.29,67.7,72.1,69.5,10.6,10.6,10.6,14,3
,2026-11-05 14:33:00,72.4,31.0,31.3,32.9,10.7,10.8,10.7,14,3
,2026-11-05 14:33:00,1.52,83.0,106.0,106.0,10.5,10.4,10.442,14,3
,2026-11-05 14:36:00,34.6,12.0,13.3,12.3,10.7,10.7,10.7,14,3
,2026-11-05 14:36:00,1.27,70.2,72.2,70.5,10.6,10.6,10.6,14,3
,2026-11-05 14:36:00,1.67,125.0,117.0,124.0,10.5,10.5,10.6,14,3
,2026-11-05 14:36:00,1.39,88.0,89.3,86.5,10.5,10.4,10.442,14,3
,2026-11-05 14:36:00,1.3,68.1,73.3,70.4,10.5,10.5,10.5,14,3
,2026-11-05 14:39:00,1.26,69.5,70.8,70.1,10.6,10.6,10.6,14,3
,2026-11-05 14:39:00,28.3,12.0,13.3,12.3,11.0,11.0,11.0,14,3
,2026-11-05 14:39:00,1.33,70.3,73.5,71.0,10.5,10.4,10.5,14,3
,2026-11-05 14:39:00,1.63,88.0,89.3,86.5,10.7,10.6,10.6,14,3
,2026-11-05 14:39:00,1.66,130.0,120.0,125.0,10.5,10.5,10.5,14,3
,2026-11-05 14:42:00,1.26,70.3,69.8,70.0,10.5,10.5,10.5,14,3
,2026-11-05 14:42:00,1.38,73.2,79.0,77.1,10.5,10.4,10.442,14,3
,2026-11-05 14:42:00,1.7,127.0,120.0,124.0,10.5,10.4,10.5,14,3
,2026-11-05 14:42:00,1.56,88.0,89.3,86.5,10.6,10.6,10.6,14,3
,2026-11-05 14:42:00,38.3,13.0,13.3,12.3,11.0,11.0,11.0,14,3
,2026-11-05 14:45:00,765.0,39.9,13.3,41.4,11.1,11.1,11.1,14,3
,2026-11-05 14:45:00,1.28,70.6,71.1,71.0,10.5,10.5,10.6,14,3
,2026-11-05 14:45:00,1.7,131.0,123.0,128.0,10.5,10.4,10.5,14,3
,2026-11-05 14:45:00,1.38,73.2,75.2,72.6,10.5,10.4,10.5,14,3
,2026-11-05 14:45:00,2.07,120.0,89.3,119.0,10.8,10.7,10.7,14,3
,2026-11-05 14:48:00,1.94,120.0,89.3,119.0,10.8,10.7,10.7,14,3
,2026-11-05 14:48:00,1.42,75.6,78.8,76.9,10.5,10.5,10.5,14,3
,2026-11-05 14:48:00,1.27,69.9,69.6,69.9,10.6,10.6,10.6,14,3
,2026-11-05 14:48:00,751.0,39.9,13.3,41.4,11.1,11.1,11.1,14,3
,2026-11-05 14:48:00,1.79,133.0,124.0,128.0,10.5,10.5,10.5,14,3
,2026-11-05 14:51:00,1.27,69.9,68.0,70.1,10.6,10.6,10.6,14,3
,2026-11-05 14:51:00,1.62,92.6,89.3,92.7,10.7,10.7,10.7,14,3
,2026-11-05 14:51:00,283.0,39.9,13.3,41.4,11.1,11.1,11.1,14,3
,2026-11-05 14:51:00,1.35,73.4,75.8,75.1,10.5,10.4,10.5,14,3
,2026-11-05 14:51:00,1.68,132.0,121.0,127.0,10.5,10.5,10.5,14,3
,2026-11-05 14:54:00,1.29,72.1,71.1,72.4,10.6,10.6,10.7,14,3
,2026-11-05 14:54:00,1.56,92.6,89.3,92.7,10.7,10.6,10.6,14,3
,2026-11-05 14:54:00,0.0,12.0,13.3,12.3,11.1,11.1,11.1,14,3
,2026-11-05 14:54:00,1.41,73.7,75.8,75.4,10.5,10.5,10.5,14,3
,2026-11-05 14:54:00,1.67,132.0,122.0,128.0,10.6,10.5,10.6,14,3
,2026-11-05 14:57:00,38.0,12.0,13.3,12.3,11.1,11.1,11.1,14,3
,2026-11-05 14:57:00,1.27,70.9,71.3,71.4,10.6,10.6,10.6,14,3
,2026-11-05 14:57:00,1.51,92.6,79.0,92.7,10.7,10.6,10.6,14,3
,2026-11-05 14:57:00,1.71,133.0,123.0,129.0,10.5,10.5,10.5,14,3
,2026-11-05 14:57:00,1.35,73.0,75.6,75.2,10.5,10.5,10.5,14,3
,2026-11-05 15:00:00,1.27,70.9,70.0,69.3,10.6,10.6,10.7,15,3
,2026-11-05 15:00:00,1.6,92.6,79.0,92.7,10.7,10.7,10.7,15,3
,2026-11-05 15:00:00,1.7,79.9,74.8,78.1,10.6,10.5,10.6,15,3
,2026-11-05 15:00:00,72.5,12.0,13.3,12.3,11.1,11.1,11.1,15,3
,2026-11-05 15:00:00,1.35,73.4,76.1,76.1,10.5,10.5,10.5,15,3
,2026-11-05 15:03:00,117.0,12.2,13.184000000000001,13.8,11.1,11.1,11.1,15,3
,2026-11-05 15:03:00,1.33,73.1,73.4,73.7,10.7,10.7,10.7,15,3
,2026-11-05 15:03:00,1.58,82.0,82.2,80.7,10.7,10.7,10.7,15,3
,2026-11-05 15:03:00,1.42,75.7,76.9,77.1,10.6,10.6,10.6,15,3
,2026-11-05 15:03:00,1.66,82.6,78.5,81.7,10.6,10.6,10.6,15,3
,2026-11-05 15:06:00,261.0,32.1,31.9,33.2,11.2,11.2,11.1,15,3
,2026-11-05 15:06:00,1.67,96.1,96.5,95.4,10.8,10.7,10.7,15,3
,2026-11-05 15:06:00,1.28,70.1,71.3,71.6,10.7,10.6,10.7,15,3
,2026-11-05 15:06:00,1.42,77.4,80.9,82.2,10.6,10.5,10.6,15,3
,2026-11-05 15:06:00,1.67,104.0,97.9,103.0,10.6,10.6,10.6,15,3
,2026-11-05 15:09:00,1.74,96.1,112.0,95.4,10.7,10.7,10.7,15,3
,2026-11-05 15:09:00,1.27,69.7,70.0,70.2,10.7,10.6,10.7,15,3
,2026-11-05 15:09:00,1.7,113.0,107.0,113.0,10.6,10.6,10.6,15,3
,2026-11-05 15:09:00,1.45,74.8,78.5,78.8,10.6,10.5,10.6,15,3
,2026-11-05 15:09:00,676.0,38.9,38.0,39.9,11.1,11.1,11.1,15,3
,2026-11-05 15:12:00,1.83,121.0,111.0,119.0,10.6,10.6,10.6,15,3
,2026-11-05 15:12:00,1.55,85.9,88.9,86.3,10.6,10.5,10.6,15,3
,2026-11-05 15:12:00,2.03,118.0,111.0,111.0,10.7,10.7,10.7,15,3
,2026-11-05 15:12:00,1.39,71.6,74.5,74.2,10.7,10.6,10.7,15,3
,2026-11-05 15:12:00,1.35,52.6,52.3,53.3,11.1,11.1,11.1,15,3
,2026-11-05 15:15:00,1.49,77.8,80.6,80.7,10.5,10.5,10.5,15,3
,2026-11-05 15:15:00,1.76,12.0,115.0,123.0,10.6,10.5,10.6,15,3
,2026-11-05 15:15:00,1.32,70.7,73.0,72.0,10.6,10.6,10.7,15,3
,2026-11-05 15:15:00,460.0,40.0,39.8,41.9,11.2,11.2,11.2,15,3
,2026-11-05 15:15:00,1.72,85.1,86.6,111.0,10.8,10.8,10.8,15,3
,2026-11-05 15:18:00,465.0,41.4,40.6,43.0,11.2,11.3,11.2,15,3
,2026-11-05 15:18:00,1.44,78.1,79.9,79.8,10.6,10.5,10.6,15,3
,2026-11-05 15:18:00,1.69,88.6,90.3,88.4,10.9,10.8,10.8,15,3
,2026-11-05 15:18:00,1.87,12.0,13.184000000000001,12.3,10.6,10.6,10.6,15,3
,2026-11-05 15:18:00,1.34,72.3,73.7,73.1,10.7,10.6,10.7,15,3
,2026-11-05 15:21:00,1.59,89.1,89.7,87.8,10.8,10.8,10.8,15,3
,2026-11-05 15:21:00,404.0,27.5,26.8,28.1,11.2,11.2,11.2,15,3
,2026-11-05 15:21:00,1.96,101.0,92.6,87.1,10.7,10.6,10.7,15,3
,2026-11-05 15:21:00,1.42,74.3,75.9,75.4,10.8,10.7,10.8,15,3
,2026-11-05 15:21:00,1.64,89.8,91.0,88.3,10.7,10.6,10.7,15,3
,2026-11-05 15:24:00,445.0,22.3,23.3,23.8,11.1,11.1,11.1,15,3
,2026-11-05 15:24:00,2.12,122.0,115.0,120.0,10.7,10.7,10.7,15,3
,2026-11-05 15:24:00,1.66,89.9,92.7,90.3,10.7,10.6,10.7,15,3
,2026-11-05 15:24:00,1.44,77.3,79.1,77.4,10.8,10.7,10.8,15,3
,2026-11-05 15:24:00,1.71,83.2,83.6,82.8,10.9,10.8,10.8,15,3
,2026-11-05 15:27:00,358.0,22.3,23.3,23.8,11.1,11.2,11.1,15,3
,2026-11-05 15:27:00,1.38,75.1,74.9,74.1,10.8,10.8,10.9,15,3
,2026-11-05 15:27:00,1.62,83.2,83.6,82.8,10.9,10.8,10.8,15,3
,2026-11-05 15:27:00,1.97,135.0,127.0,131.0,10.8,10.7,10.8,15,3
,2026-11-05 15:27:00,1.65,88.0,91.7,89.4,10.8,10.7,10.7,15,3
,2026-11-05 15:30:00,1.43,77.2,80.6,78.4,10.7,10.7,10.8,15,3
,2026-11-05 15:30:00,442.0,41.3,40.2,42.5,11.1,11.1,11.1,15,3
,2026-11-05 15:30:00,1.38,73.4,73.8,74.9,10.9,10.8,10.9,15,3
,2026-11-05 15:30:00,1.68,85.3,83.5,82.2,10.8,10.8,10.8,15,3
,2026-11-05 15:30:00,1.81,141.0,132.0,138.0,10.8,10.7,10.8,15,3
,2026-11-05 15:33:00,592.0,41.3,40.2,42.5,11.0,11.0,11.0,15,3
,2026-11-05 15:33:00,1.58,85.3,83.5,82.2,10.8,10.7,10.7,15,3
,2026-11-05 15:33:00,1.98,143.0,135.0,141.0,10.8,10.7,10.8,15,3
,2026-11-05 15:33:00,1.36,76.0,76.2,76.3,10.8,10.8,10.9,15,3
,2026-11-05 15:33:00,1.5,84.4,86.0,82.9,10.7,10.7,10.7,15,3
,2026-11-05 15:36:00,1.57,85.3,83.5,82.2,10.7,10.7,10.7,15,3
,2026-11-05 15:36:00,1.56,84.1,85.6,83.7,10.7,10.6,10.7,15,3
,2026-11-05 15:36:00,409.0,33.1,40.2,42.5,11.0,11.0,11.0,15,3
,2026-11-05 15:36:00,1.36,74.2,75.7,76.1,10.7,10.8,10.8,15,3
,2026-11-05 15:36:00,2.04,142.0,134.0,140.0,10.6,10.7,10.7,15,3
,2026-11-05 15:39:00,1.87,143.0,135.0,142.0,10.7,10.7,10.7,15,3
,2026-11-05 15:39:00,1.58,85.3,83.5,82.2,10.7,10.7,10.7,15,3
,2026-11-05 15:39:00,425.0,33.1,40.2,42.5,11.0,11.0,11.0,15,3
,2026-11-05 15:39:00,1.36,74.7,75.0,75.4,10.8,10.7,10.8,15,3
,2026-11-05 15:39:00,1.51,87.3,86.9,85.8,10.7,10.6,10.6,15,3
,2026-11-05 15:42:00,1.62,85.3,83.5,82.2,10.7,10.7,10.7,15,3
,2026-11-05 15:42:00,1.38,77.0,75.1,76.6,10.8,10.7,10.7,15,3
,2026-11-05 15:42:00,1.98,146.0,135.0,143.0,10.7,10.6,10.7,15,3
,2026-11-05 15:42:00,437.0,33.1,40.2,42.5,10.9,11.0,10.9,15,3
,2026-11-05 15:42:00,1.48,84.1,86.9,85.9,10.6,10.6,10.6,15,3
,2026-11-05 15:45:00,461.0,33.1,40.2,42.5,10.9,10.9,10.9,15,3
,2026-11-05 15:45:00,1.42,75.9,77.3,77.5,10.7,10.6,10.7,15,3
,2026-11-05 15:45:00,1.98,145.0,134.0,143.0,10.7,10.6,10.7,15,3
,2026-11-05 15:45:00,1.59,85.3,83.5,82.2,10.7,10.7,10.6,15,3
,2026-11-05 15:45:00,1.61,90.1,91.6,90.4,10.6,10.6,10.6,15,3
,2026-11-05 15:48:00,2.07,148.0,137.0,144.0,10.6,10.6,10.6,15,3
,2026-11-05 15:48:00,1.61,87.6,90.2,88.9,10.6,10.6,10.6,15,3
,2026-11-05 15:48:00,1.71,89.3,88.5,86.1,10.7,10.7,10.7,15,3
,2026-11-05 15:48:00,1.41,78.2,77.4,79.4,10.7,10.7,10.7,15,3
,2026-11-05 15:48:00,509.0,27.8,27.3,28.7,10.9,10.9,10.9,15,3
,2026-11-05 15:51:00,1.62,87.6,90.0,90.2,10.6,10.5,10.5,15,3
,2026-11-05 15:51:00,1.43,78.7,78.1,79.8,10.7,10.6,10.7,15,3
,2026-11-05 15:51:00,2.1,148.0,139.0,146.0,10.6,10.5,10.6,15,3
,2026-11-05 15:51:00,1.64,89.3,88.5,86.1,10.7,10.6,10.6,15,3
,2026-11-05 15:51:00,477.0,27.8,27.3,28.7,10.9,10.9,10.9,15,3
,2026-11-05 15:54:00,1.57,86.8,87.8,87.0,10.6,10.5,10.5,15,3
,2026-11-05 15:54:00,1.98,152.0,143.57999999999993,149.0,10.6,10.5,10.6,15,3
,2026-11-05 15:54:00,1.76,89.3,88.5,86.1,10.7,10.7,10.6,15,3
,2026-11-05 15:54:00,1.41,76.7,76.7,78.5,10.7,10.6,10.7,15,3
,2026-11-05 15:54:00,399.0,37.9,36.7,37.1,10.9,10.9,10.9,15,3
,2026-11-05 15:57:00,642.0,66.5,66.2,67.0,10.8,10.9,10.8,15,3
,2026-11-05 15:57:00,1.72,93.7,93.1,93.0,10.7,10.6,10.6,15,3
,2026-11-05 15:57:00,1.86,149.0,142.0,149.0,10.6,10.6,10.6,15,3
,2026-11-05 15:57:00,1.45,81.5,81.5,80.2,10.6,10.5,10.6,15,3
,2026-11-05 15:57:00,1.37,75.4,75.6,77.0,10.7,10.6,10.7,15,3
,2026-11-05 16:00:00,1.86,150.0,143.0,150.0,10.6,10.5,10.6,16,3
,2026-11-05 16:00:00,1.44,79.8,79.3,80.9,10.6,10.5,10.6,16,3
,2026-11-05 16:00:00,1.97,93.7,93.1,93.0,10.7,10.6,10.6,16,3
,2026-11-05 16:00:00,747.0,50.3,66.2,67.0,10.8,10.9,10.8,16,3
,2026-11-05 16:00:00,1.37,76.5,74.9,76.2,10.6,10.6,10.7,16,3
,2026-11-05 16:03:00,1.99,150.0,142.0,149.0,10.7,10.7,10.7,16,3
,2026-11-05 16:03:00,828.0,50.3,50.8,50.6,11.0,11.0,11.0,16,3
,2026-11-05 16:03:00,1.95,94.5,94.9,93.1,10.8,10.8,10.8,16,3
,2026-11-05 16:03:00,1.48,79.2,80.0,80.9,10.7,10.6,10.7,16,3
,2026-11-05 16:03:00,1.39,75.3,76.2,76.4,10.8,10.7,10.8,16,3
,2026-11-05 16:06:00,1.74,88.0,87.7,87.2,10.8,10.7,10.7,16,3
,2026-11-05 16:06:00,1.39,75.2,75.8,77.5,10.8,10.7,10.8,16,3
,2026-11-05 16:06:00,1.47,82.0,79.7,80.3,10.7,10.6,10.7,16,3
,2026-11-05 16:06:00,1.92,150.0,141.0,146.0,10.7,10.7,10.7,16,3
,2026-11-05 16:06:00,1.09,63.9,62.9,63.2,11.0,11.0,11.0,16,3
,2026-11-05 16:09:00,921.0,63.9,62.9,63.2,10.9,10.9,10.9,16,3
,2026-11-05 16:09:00,1.5,82.7,81.1,81.7,10.6,10.6,10.6,16,3
,2026-11-05 16:09:00,1.91,152.0,143.57999999999993,150.0,10.7,10.6,10.7,16,3
